3002,2,0,1,3.833333333,0.468710583,1.719607417,-0.72613925,-0.306416583,-0.257498667,-0.54798725,-0.892125167,-0.227036,0.629772583,0.333333333,7.098708667
3002,3,0,1,1.833333333,0.396447583,0.311927417,-0.11702125,0.156486417,0.004089722,0.08031875,-0.304673167,-0.129204,0.591013583,0.333333333,7.098708667
3002,5,0,1,-2.166666667,-0.030158417,1.079707417,0.74950475,1.857449417,0.560812245,4.28495375,1.081445833,2.495596,1.768853583,0.333333333,7.098708667
3002,8,0,1,-0.166666667,-0.374536417,-0.813343583,0.46194175,-0.237757583,0.220105642,0.19164375,0.680865833,0.182435,-0.513391417,0.333333333,7.098708667
3002,9,0,1,-0.166666667,0.093233583,-0.888703583,0.17019675,-0.547513583,0.141257671,-0.72942425,0.216734833,-0.286825,-1.160428417,0.333333333,7.098708667
3002,10,0,1,-1.166666667,-0.703784417,-3.464132583,-0.09692725,-1.128211583,-0.213186301,-1.94422425,-0.198815167,-1.868874,-2.131370417,0.333333333,7.098708667
3002,1,1,1,-1.166666667,-0.216642417,2.029119417,-1.04564125,-0.707016583,-0.371679776,-1.72775325,-1.159467167,-0.228065,0.914184583,0.333333333,7.098708667
3002,4,1,1,1.833333333,0.690308583,1.676906417,-0.22763025,0.743849417,-0.008143628,1.26041875,-0.236250167,0.762648,2.034122583,0.333333333,7.098708667
3002,6,1,1,-1.166666667,0.449480583,0.020466417,0.37448575,0.665666417,0.548097341,1.29667375,0.594211833,1.533527,1.349615583,0.333333333,7.098708667
3002,7,1,1,-2.166666667,-0.499987417,3.032212417,0.58269575,1.021694417,0.639632813,1.59374775,0.795428833,1.419269,0.933820583,0.333333333,7.098708667
3002,11,1,1,-0.166666667,0.584320583,-2.070132583,-0.50613025,-1.177519583,-0.336483672,-3.16654025,-0.728551167,-2.042491,-2.519410417,0.333333333,7.098708667
3002,12,1,1,0.833333333,-0.857392417,-2.633634583,0.38066475,-0.340710583,-0.315795366,-0.59182725,0.151194833,-1.61098,-1.896782417,0.333333333,7.098708667
3005,2,0,0,1,0.55268475,0.509791583,0.520215667,0.63154225,0.110395917,0.599356667,0.607579583,0.882577667,-0.584975583,1.333333333,7.517842333
3005,3,0,0,-1,0.29086675,1.049191583,0.607811667,0.51943625,0.025325757,0.814739667,0.743452583,1.157752667,-0.190505583,1.333333333,7.517842333
3005,6,0,0,-1,-0.33017925,-0.283220417,0.086146667,-0.36369675,-0.082880056,-0.311248333,0.049917583,0.690519667,-0.087243583,1.333333333,7.517842333
3005,7,0,0,-1,-0.83572825,-0.772964417,-0.164785333,0.04393825,-0.003632385,-0.521190333,-0.210999417,-0.129264333,-0.020749583,1.333333333,7.517842333
3005,9,0,0,-2,-0.51718025,0.177103583,-0.043518333,0.04180225,-0.002534936,-0.020625333,-0.094853417,-0.516610333,-0.179861583,1.333333333,7.517842333
3005,11,0,0,0,0.13556875,-0.428122417,-0.328140333,-0.11402375,0.139367142,0.222389667,-0.402752417,-1.199889333,0.165484417,1.333333333,7.517842333
3005,1,1,0,4,0.80580875,-0.455223417,0.142397667,0.45810125,-0.096044287,-0.035417333,0.174436583,0.473284667,-0.345470583,1.333333333,7.517842333
3005,4,1,0,2,0.49230375,1.103353583,0.398927667,0.10123525,-0.256451846,0.254605667,0.489168583,0.783088667,-0.130236583,1.333333333,7.517842333
3005,5,1,0,-1,-0.02411425,-0.487814417,0.210465667,-0.31556175,-0.197918109,-0.255841333,0.229440583,0.580740667,0.050247417,1.333333333,7.517842333
3005,8,1,0,-2,-0.05236325,-0.456683417,-0.493021333,-0.47105675,-0.185034016,-0.665792333,-0.506064417,-0.405805333,0.221045417,1.333333333,7.517842333
3005,10,1,0,-1,-0.65688525,0.509062583,-0.449471333,-0.35301075,-0.074872265,0.019069667,-0.489528417,-0.746449333,0.358041417,1.333333333,7.517842333
3005,12,1,0,2,0.13921775,-0.464474417,-0.487028333,-0.17870575,-0.00242766,-0.100046333,-0.589797417,-1.569945333,0.744224417,1.333333333,7.517842333
3006,3,0,0,-2.083333333,-0.085442833,-0.056938417,1.80679425,1.295261667,0.154602917,0.952884083,1.832983667,0.229588583,-0.234015417,7.166666667,5.242348833
3006,4,0,0,-2.083333333,-0.578743833,1.796307583,1.66014225,1.173653667,0.204840924,0.840088083,1.631576667,0.171963583,-0.315643417,7.166666667,5.242348833
3006,6,0,0,1.916666667,-0.151174833,2.715636583,0.32402625,0.491539667,-0.526384653,0.323017083,0.344376667,0.656299583,-0.078492417,7.166666667,5.242348833
3006,7,0,0,-1.083333333,0.291528167,0.702385583,0.44476125,0.078002667,-0.419131599,0.165713083,0.461115667,0.452846583,0.055125583,7.166666667,5.242348833
3006,9,0,0,6.916666667,0.291144167,-3.592858417,-1.66340375,-1.178717333,0.699061284,-1.213917917,-1.639242333,-0.167453417,-0.306879417,7.166666667,5.242348833
3006,11,0,0,-0.083333333,-0.332361833,-0.491781417,-1.43093475,-1.751328333,0.125656844,-0.791076917,-1.471033333,-0.751402417,-0.121272417,7.166666667,5.242348833
3006,1,1,0,-1.083333333,0.448155167,0.128481583,1.45997625,0.980830667,-0.013462726,0.746901083,1.469863667,-0.088016417,-0.297801417,7.166666667,5.242348833
3006,2,1,0,-2.083333333,-0.382098833,-0.943142417,1.72488525,1.414250667,0.164217834,0.905328083,1.754769667,0.145802583,-0.007438417,7.166666667,5.242348833
3006,5,1,0,-1.083333333,0.123408167,1.267534583,0.28444625,1.011286667,-0.149213402,0.224607083,0.278891667,0.553403583,0.367878583,7.166666667,5.242348833
3006,8,1,0,-0.083333333,-0.183566833,0.371236583,-0.43924475,0.003018667,-0.462762785,-0.174674917,-0.400156333,0.266464583,0.398827583,7.166666667,5.242348833
3006,10,1,0,1.916666667,0.616204167,-1.717619417,-1.30463775,-1.259501333,0.395814697,-0.670496917,-1.340300333,-0.267894417,0.403099583,7.166666667,5.242348833
3006,12,1,0,-1.083333333,-0.057050833,-0.179242417,-2.86681075,-2.258297333,-0.522018778,-1.308371917,-2.922845333,-1.201602417,0.136611583,7.166666667,5.242348833
3007,1,0,1,-0.333333333,2.549136833,0.097613833,0.58121925,0.182877,-0.1705415,0.834937167,0.626643,-0.477349333,-0.418691583,3.333333333,9.085328667
3007,4,0,1,-0.333333333,-1.437243167,0.284592833,0.60242325,-1.12748,-0.147271708,0.162014167,0.746625,-0.797002333,-0.528367583,3.333333333,9.085328667
3007,5,0,1,2.666666667,-1.091632167,1.320725833,0.40054525,-0.52149,-0.083469816,0.681630167,0.435561,0.205204667,0.100316417,3.333333333,9.085328667
3007,6,0,1,-0.333333333,-1.739331167,2.215925833,-0.31353975,-0.356829,0.083030669,0.152492167,-0.264691,0.259823667,-0.051623583,3.333333333,9.085328667
3007,9,0,1,-0.333333333,-0.588994167,0.649136833,-0.17628375,-0.062427,-0.045948137,0.287525167,-0.232727,0.355039667,0.284654417,3.333333333,9.085328667
3007,10,0,1,0.666666667,-1.107623167,-1.273417167,0.32094325,0.656933,0.216852124,-0.123818833,0.246836,0.579164667,0.300123417,3.333333333,9.085328667
3007,2,1,1,-0.333333333,2.115863833,-0.202981167,0.82665825,-0.749355,-0.090899386,0.167059167,0.845559,-0.535865333,-0.253417583,3.333333333,9.085328667
3007,3,1,1,-0.333333333,1.534024833,1.009323833,0.83379725,-0.483805,0.042812813,0.320463167,0.83452,-0.641471333,-0.386524583,3.333333333,9.085328667
3007,7,1,1,-0.333333333,0.668584833,-0.866295167,-0.99191175,-0.031775,0.196129995,-0.776912833,-0.87423,0.042763667,-0.288017583,3.333333333,9.085328667
3007,8,1,1,-0.333333333,-1.554663167,0.380856833,-1.01137775,0.131992,-0.057487338,-0.430223833,-1.004351,0.502178667,0.045513417,3.333333333,9.085328667
3007,11,1,1,-0.333333333,-1.100127167,-2.446578167,-0.37000675,1.013093,0.32186994,-0.670663833,-0.523708,0.445947667,0.628571417,3.333333333,9.085328667
3007,12,1,1,-0.333333333,1.752003833,-1.168904167,-0.70246675,1.348266,0.380820945,-0.604501833,-0.836037,0.061565667,0.567463417,3.333333333,9.085328667
3012,1,0,1,2,0.0521535,-0.888563833,0.522070417,1.744449,-0.124160833,0.3643265,0.636926,1.529956667,0.62920225,4,6.545032333
3012,3,0,1,0,0.2352965,-0.915497833,0.125772417,2.345875,0.231661986,0.0311105,0.287191,1.379187667,0.59621225,4,6.545032333
3012,7,0,1,1,0.8088825,-0.156216833,-0.653372583,-0.496837,-0.257501096,-0.0151795,-0.548764,0.466312667,-0.11221675,4,6.545032333
3012,8,0,1,1,-0.6211015,-1.218809833,4.404420417,-1.022949,2.459348412,0.6328385,4.678923,-0.922882333,0.60768525,4,6.545032333
3012,9,0,1,0,0.1155815,0.409138167,-1.988083583,-2.262551,-0.841340206,-1.4509375,-2.228804,-1.299581333,-1.19976375,4,6.545032333
3012,11,0,1,-1,0.3347575,2.124859167,-0.600337583,-1.261561,-0.118776355,-0.1498535,-0.908131,-3.140610333,-1.05411575,4,6.545032333
3012,2,1,1,0,-0.2492375,-0.935576833,0.448865417,2.089912,0.244403341,0.1738615,0.578853,2.126415667,0.96006925,4,6.545032333
3012,4,1,1,-1,0.5036635,-1.064007833,0.063814417,2.009602,0.313754479,-0.1172675,0.234892,2.287029667,0.76117925,4,6.545032333
